text,zone,label
"Festnahme nach räuberischer Erpressung – Freimann Ein 22-jähriger mit Wohnsitz in München, befand sich am Donnerstag, 20.07.2023, gegen 01:00 Uhr, im Bereich der Situlistraße. Hier kam es zu einer verbalen Auseinandersetzung mit einem 16-Jährigen und einem 14-Jährigen, beide ebenfalls mit Wohnsitzen in München. Nach den ersten vorläufigen Erkenntnissen der Polizei kannten sich alle drei Personen bereits vorher. Im Rahmen dieser verbalen Auseinandersetzung wurde der 22- Jährige aufgefordert, seine EC-Karte herauszugeben. Der 22-Jährige folgte der Forderung und übergab die EC-Karte. Kurze Zeit später, als er Zuhause ankam, verständigte der 22-Jährige den Polizeinotruf 110 und es wurde eine Fahndung durch mehrere Streifen eingeleitet. Im Rahmen dieser Fahndung konnte der 16-Jährige Tatverdächtige und der 14-Jährige im Nahbereich angetroffen und festgenommen werden. Zudem konnte die EC-Karte aufgefunden werden. Im Rahmen der verbalen Auseinander kam es zudem zu einer Bedrohung durch den 14-Jährigen gegen den 22-Jährigen, welche als Nachricht über einen Messenger-Dienst verschickt wurde. Nach Anzeigenerstattung wegen einer räuberischer Erpressung gegen den 16-Jährigen und wegen einer Bedrohung gegen den 14-Jährigen wurden beide nach einer Information ihrer Sorgeberechtigten wieder entlassen. Die Ermittlungen führt das Kriminalfachdezernat 2 (Gewalt- und Jugendkriminalität).",12,3
"Trickdiebstahl; zwei Tatverdächtige festgenommen – Aubing Am Mittwoch, 19.07.2023, gegen 14:30 Uhr, erhielt die Polizei von Zeugen die Mitteilung, dass aktuell in einer Wohnung in Aubing ein über 70-jähriger stark dement kranker Mann von zwei Personen betrogen würde. Daraufhin wurde eine Streife der Polizeiinspektion Pasing an den Einsatzort geschickt. Vor Ort konnten die Polizeibeamten einen 14-Jährigen und eine 18-Jährige (beide mit Wohnsitzen im Landkreis Fürstenfeldbruck) in der Wohnung des über 70-Jährigen antreffen. Bei der Befragung der Nachbarn und des über 70-Jährigen wurde bekannt, dass bereits seit mehreren Monaten immer wieder fremde Personen bei dem über 70-Jährigen vorbeischauten und unter der Angabe verschiedener Gründe Geld erhielten. Gegen die beiden Personen wurde ein Ermittlungsverfahren wegen dem versuchten Betrug eingeleitet. Sie wurden beide aus der Wohnung gebracht und den Erziehungsberechtigten übergeben. Da es in der Vergangenheit bereits zu mehreren gleichgelagerten Fällen mit dem über 70-Jährigen kam, werden hier Zusammenhänge von der Münchner Kriminalpolizei geprüft.",22,2
"Versuchter Trickdiebstahl; zwei Tatverdächtige festgenommen – Haidhausen Am Mittwoch, 19.07.2023, gegen 14:00 Uhr, erhielt die Polizei die Mitteilung, dass in einem gastronomischen Betrieb in der Wörthstraße zwei Männer gezielt Gäste bestehlen würden. Einer der beiden sitzt im Rollstuhl, während der andere diesen schieben würde. Der stehende Mann verwickelte mehrere Personen an den Tischen in Gespräche während der im Rollstuhl Sitzende die Taschen der Gäste zu entwenden versuchte. Eine hínzugerufene Streife der Polizeiinspektion 24 (Neuperlach) konnte die beiden Tatverdächtigen im Nahbereich des Betriebs antreffen, kontrollieren und festnehmen. Bei den Festgenommenen handelt es sich um einen 44-jährigen Litauer ohne festen Wohnsitz in Deutschland und einen im Rollstuhl sitzenden 29-jährigen Moldawier ohne festen Wohnsitz in Deutschland. Nach der polizeilichen Sachbearbeitung und einer Anzeigenerstattung wegen versuchten Diebstahls wurden beide Tatverdächtige entlassen. Bei ihnen konnte kein Diebesgut aufgefunden werden. In diesem Fall ermittelt die Münchner Kriminalpolizei.",5,2
"Staatsschutzrelevantes Delikt – Au-Haidhausen Am Montag, 10.07.2023, gegen 16:30 Uhr, befand sich eine 43-Jährige mit Wohnsitz in München, mit drei Kindern im Alter von drei, zehn und elf Jahren im Bus der Linie 52 Richtung Tierpark. Sie unterhielten sich dabei im Bus in ihrer Muttersprache auf Portugiesisch. Daraufhin wurde die 43-Jährige von einem bislang unbekannten männlichen Fahrgast mit ausländerfeindlichem Inhalt verbal beleidigt. Anschließend verließ die 43-Jährige mit den Kindern den Bus an einer Haltestelle. Der bislang unbekannte Täter blieb im Bus und fuhr mit diesem weiter. Die 43-Jährige kam am Folgetag zur Anzeigeerstattung zu einer Münchner Polizeiinspektion. Laut der 43-Jährigen waren zum Zeitpunkt der Beleidigung noch mindestens zwei weitere Personen im Bus, welche als Zeugen in Betracht kommen. Die weiteren Ermittlungen werden vom Kommissariat 44 (politisch motivierte Straftaten - rechts) geführt. Der Täter konnte wie folgt beschrieben werden: Männlich, ca. 60 Jahre alt, heller Hauttyp, Halbglatze mit graumeliertem kurzem Haarkranz, kein Bart, keine Brille; bekleidet mit hellblauem T-Shirt, dunkler kurzer Hose mit breiten blauen Streifen an der Seite und führte eine Umhängetasche mit Zeugenaufruf: Wer war im angegebenen Zeitraum mit dem Bus der Linie 52, insbesondere zwischen den Haltestellen Maria-Hilf-Platz und Kolumbusplatz unterwegs und hat Beobachtungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten. Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 44, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",5,3
"Badeunfall – Riem Am Montag, 17.07.2023, gegen 21:45 Uhr, entdeckten Passanten einen vermeintlich leblosen Körper eines Mannes, der in Ufernähe und in Bauchlage im Riemer See trieb. Sie zogen den 72-Jährigen mit Wohnsitz in München, bei dem keine Vitalzeichen mehr festzustellen waren, aus dem Wasser und begannen sogleich mit Reanimationsmaßnahmen. Zeitgleich wurde die Rettungsleitstelle und die Polizei alarmiert. Nachdem eine Streifenbesatzung der Polizei am Ereignisort eintraf, löste ein Polizeibeamter eine Ersthelferin ab und übernahm die weiteren Reanimationsmaßnahmen, bis zur endgültigen Übernahme des Patienten durch einen Notarzt. Der 72-Jährige konnte in Folge dessen erfolgreich reanimiert werden und ist im Anschluss vom Rettungsdienst in ein Krankenhaus gebracht worden. Die Ermittlungen zur Klärung des Vorfalls werden durch das Kommissariat 13 geführt.",15,1
"Unfallflucht eines Radfahrers; drei Personen leicht verletzt – Au-Haidhausen Am Montag, 17.07.2023, gegen 14:40 Uhr, befuhr ein 47-Jähriger aus München als Fahrer eines Linienbusses der Linie 52 die Schwaigerstraße in Fahrtrichtung Corneliusbrücke und wollte dafür die Kreuzung der Schwaigerstraße zur Eduard-Schmid-Straße geradeaus überqueren. Zur selben Zeit befuhr ein bislang unbekannter Radfahrer den Radfahrstreifen der Schwaigerstraße rechts vor dem Linienbus. Als der Radfahrstreifen kurz vor der Kreuzung zur Eduard-Schmid-Straße endete, zog der unbekannte Radfahrer ohne auf den nachfolgenden Verkehr zu achten nach links und bog dann links in die Eduard-Schmid-Straße ein um dieser parallel zur Isar zu folgen. Durch eine rechtzeitig eingeleitete Gefahrenbremsung des Busfahrers konnte ein Zusammenstoß mit dem Radfahrer vermieden werden. Im Linienbus prallten durch die abrupte Anhaltung drei Fahrgäste, eine 84-Jährige, eine 47-Jährige (beide mit Wohnsitzen in München) und ein 43-Jähriger mit Wohnsitz in England, gegen eine Trennscheibe. Diese zerbrach und die Passagiere erlitten jeweils leichte Verletzungen. Der Radfahrer entfernte sich von dem Unfallort ohne seinen gesetzlichen Verpflichtungen als Beteiligter eines Verkehrsunfalls nachzukommen. Die Münchner Verkehrspolizei führt die weiteren Ermittlungen in diesem Fall. Zeugenaufruf: Personen, die sachdienliche Hinweise zum Radfahrer machen können, werden gebeten, sich mit dem Unfallkommando, Tegernseer Landstraße 210, 81549 München, Tel.: 089/6216-3322, in Verbindung zu setzen.",5,1
"Einbruch in einen Bürokomplex – Maxvorstadt Am Samstag, 17.07.2023, bemerkte eine Mitarbeiterin eines Bürokomplexes in der Maxvorstadt zu Dienstbeginn, dass in der dort ansässigen Firma Bürotüren aufgebrochen wurden. Daraufhin wählte sie gegen 08:00 Uhr den Polizeinotruf 110. Nach ersten Ermittlungen gelangte ein oder mehrere bislang unbekannte Täter im Zeitraum von Freitag, 14.07.2023, gegen 16:00 Uhr, bis Montag, 17.07.2023, gegen 08:00 Uhr, in den Bürokomplex, indem sie gewaltsam durch die Eingangstür eindrangen. Der oder die Täter verschafften sich Zugang in mehrere Räume des Gebäudes, indem sie diese durch unversperrte Türen betraten oder versperrte Türen aufbrachen. Anschließend wurden die Räume nach Stehlgut durchsucht. Dabei entwendeten der oder die unbekannten Täter Bargeld im Wert von über tausend Euro. Anschließend entfernten sie sich mitsamt der Beute in unbekannte Richtung von der Tatörtlichkeit. Das Kommissariat 52 (Einbruchsdelikte) hat die weiteren Ermittlungen übernommen. Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich Arnulfstraße, Marsstraße, Seidlstraße, Elisenstraße und Hirtenstraße (Maxvorstadt) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 52, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",3,2
"Versuchte räuberische Erpressung in S-Bahn – Haidhausen In der Nacht von Samstag, 15.07.2023, auf Sonntag, 16.07.2023, gegen 01:40 Uhr, stieg ein 29-Jähriger mit Wohnsitz im Landkreis Ebersberg am Ostbahnhof in eine S-Bahn in Richtung Ebersberg. Dort traf er auf einen ihm unbekannten Mann, der sich zunächst bei einem anderen Fahrgast nach der Fahrtrichtung der Bahn erkundigte. Aufgrund von Verständigungsproblemen wollte der 29-Jährige dem Unbekannten helfen und gab diesem Auskunft. Unvermittelt packte daraufhin der unbekannte Täter den 29-Jährigen am Hemd, schlug ihm zweimal ins Gesicht und forderte Geld. Der 29-Jährige schob den unbekannten Täter von sich woraufhin dieser die S-Bahn an der nächsten Haltestelle, vermutlich Leuchtenbergring oder Berg am Laim, verließ und den 29-Jährigen aufforderte ebenfalls herauszukommen. Dies unterließ dieser jedoch und fuhr weiter. Der 29-Jährige wurde bei dem Vorfall leicht verletzt. Am nächsten Morgen erstattete der 29-Jährige Anzeige bei der Polizei. Die weiteren Ermittlungen in diesem Fall führt das Kommissariat 21 (Raubdelikte) der Münchner Kriminalpolizei. Der Täter wird wie folgt beschrieben: Männlich, ca. 20 – 25 Jahre alt, ca. 1,75 m groß, hellblonde kurze gelockte Haare, nord- oder westeuropäische Erscheinung, bekleidet mit einem kurzen weißen Hemd und einer langen schwarzen Hose, führte einen schwarzen Rucksack mit sich und trug schwarze Bügelkopfhörer um den Hals Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich des Ostbahnhof, S-Bahn Richtung Ebersberg oder an den Haltestellen Leuchtenbergring / Berg am Laim (Haidhausen) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 21, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",5,3
"Fund von Betäubungsmitteln bei Verkehrskontrolle eines Minderjährigen – Au-Haidhausen Am Montag, 17.07.2023, wurde eine Polizeistreife auf einen Pkw aufmerksam, der erst beim Erblicken der Beamten losfuhr. Aufgrund dessen wurde das Fahrzeug einer Verkehrskontrolle unterzogen. Im Rahmen der Verkehrskontrolle stellten die Beamten fest, dass es sich bei dem Fahrer um einen 15-Jährigen Münchner handelt, der nicht im Besitz einer gültigen Fahrerlaubnis ist. Zudem befand sich seine 14-Jährige Schwester auf dem Beifahrersitz. Der Schlüssel des Pkw BMW, welcher dem Vater gehört, wurde zuvor aus der gemeinsamen Wohnung entwendet. Im Rahmen der Anzeigenaufnahme konnte bei dem 15-Jährigen eine Feinwaage aufgefunden werden. Im Anschluss daran händigte der 15-Jährige aus eigenem Antrieb den Beamten einen Rucksack mit Betäubungsmitteln aus. Diese wurden sichergestellt. Eine freiwillig durchgeführte Wohnungsdurchsuchung nach weiteren Betäubungsmitteln verlief negativ. Gegen den Tatverdächtigen wird wegen Fahren ohne Fahrerlaubnis, unbefugten Gebrauchs eines Kraftwagens, sowie Handel mit Betäubungsmittel ermittelt. Die Verkehrspolizei München und das Kriminalfachdezernat 8 hat die Ermittlungen übernommen.",5,1
"Graffiti an mehreren Gebäuden; drei Personen festgenommen – Sendling Am Samstag, 15.07.2023, gegen 03:30 Uhr, teilte ein Passant über den Polizeinotruf 110 mit, dass er im Bereich München-Sendling drei verdächtige Personen gesehen habe, die Graffiti sprühten. Sofort wurden von der Einsatzzentrale des Polizeipräsidiums München mehrere Streifen in Richtung der Örtlichkeit entsandt. Diese konnten vor Ort mehrere Graffiti feststellen und nach kurzer Fahndung drei Tatverdächtige festnehmen. Bei den drei Personen wurden mehrere Spraydosen aufgefunden und sichergestellt. Bei den Tatverdächtigen handelt es sich um einen 25-Jährigen (Wohnsitz in Kaufbeuren), einen 26-Jährigen (Wohnsitz in München) und einen 23-Jährigen (Wohnsitz in München). Die Schriften erstreckten sich über mehrere Gebäude entlang im Bereich der Kidlerstraße, Oberländerstraße und Lindenschmitstraße. Die drei Tatverdächtigen wurden zu einer Polizeidienststelle gebracht und nach Abschluss der erforderlichen polizeilichen Maßnahmen wieder entlassen. Sie erwarten nun die entsprechenden Strafanzeigen. Die weiteren Ermittlungen führt das Kommissariat 25 (u. a. Sachbeschädigung) der Münchner Kriminalpolizei.",7,1
"Versuchter Raub einer Uhr – Maxvorstadt Am Samstag, 15.07.2023, gegen 02:30 Uhr, befand sich ein 27-Jähriger mit Wohnsitz in München an der Kreuzung Barer Straße / Arcostraße in der Maxvorstadt, um dort auf dem Nachhauseweg in den Pkw eines Freundes einzusteigen. Zu diesem Zeitpunkt näherte sich ein ihm unbekannter Mann von hinten an und stieß ihn unvermittelt zu Boden. Im Anschluss schlug der unbekannte Täter dem 27-Jährigen mehrfach mit der Faust in das Gesicht und versuchte dann eine hochwertige Uhr, die der 27-Jährige trug, vom Handgelenk zu reißen. Der 27-Jährige konnte sich dagegen wehren, aufstehen und flüchten. Daraufhin lief der unbekannte Täter ebenfalls in unbekannte Richtung weg. Im Anschluss verständigte der 27-Jährige den Polizeinotruf 110, weshalb mehr als zehn Streifen zur Einsatzörtlichkeit gesandt wurden. Die polizeiliche Sofortfahndung führte nicht zum Ergreifen des Täters. Der 27-Jährige wurde durch den Angriff leicht verletzt. Die weiteren Ermittlungen in diesem Fall führt das Kommissariat 21 (Raubdelikte) der Münchner Kriminalpolizei. Der Täter wird wie folgt beschrieben: Männlich, ca. 1,60 m groß, schlank, dunkelhäutig, bekleidet mit schwarzer Jacke mit Kapuze, schwarzer Hose Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich Lenbachplatz, Arcostraße, Barer Straße, Karlstraße (Maxvorstadt) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 21, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",3,3
"Festnahme nach versuchtem Diebstahl von Kfz – Schwanthalerhöhe Am Montag, 17.07.2023, gegen 02:35 Uhr, konnte ein Zeuge beobachten wie mehrere unbekannte Personen versuchten durch Schieben und Treten des Kickstarters ein vor Ort in der Westendstraße befindliches Kraftrad zu starten. Aus diesem Grund sprach der Zeuge die drei unbekannten Täter an, woraufhin diese Richtung Landsberger Straße flüchteten. Der Zeuge verständigte daraufhin den Polizeinotruf 110. Eine sofort eingeleitete Fahndung führte im Zusammenhang mit der Täterbeschreibung des Zeugen zur Ergreifung der drei flüchtenden Personen. Bei den Tatverdächtigen handelt es sich um einen 17-Jährigen und einen 19-Jährigen beide mit Wohnsitzen in München und einem 18-Jährigen mit Wohnsitz im Landkreis Rottal-Inn. Alle drei wurden wegen des Versuchs des besonders schweren Diebstahls eines Kraftrades und der Sachbeschädigung an diesem angezeigt. Nach Beendigung der Anzeigenaufnahme wurden alle drei von der Polizeiinspektion aus entlassen. Die weiteren Ermittlungen in diesem Fall führt das Kommissariat 54 (Kfz-Kriminalität) der Münchner Kriminalpolizei.",8,2
"Unfallflucht eines Pkw, zwei Personen verletzt – Ramersdorf Am Sonntag, 16.07.2023, gegen 10:20 Uhr, befuhr ein 32-Jähriger, mit Wohnsitz in München, mit seinem Geely Pkw die Bad-Schachener-Straße stadteinwärts. Der 32-Jährige wollte die Kreuzung zur Aschheimer Straße geradeaus überqueren. Beim Einfahren in den Kreuzungsbereich kam es zu einem Zusammenstoß mit einem unbekannten PKW. Nach ersten Ermittlungen stieß dieser bislang unbekannte Fahrzeugführer mit seinem Pkw mit der rechten Fahrzeugseite gegen die vordere linke Seite des PKW des 32-Jährigen. Nach dem Zusammenstoß fuhr der 32-Jährige gegen ein Verkehrszeichen, welches daraufhin einen 76-jährigen Fußgänger, mit Wohnsitz in München, auf dem Gehweg verletzte. Dieser stürzte gegen eine 76-Jährige Fußgängerin, wodurch diese ebenfalls zu Sturz kam. Der Pkw wurde weiter nach links abgelenkt und fuhr in der Anzinger Straße gegen ein weiteres Verkehrszeichen. Der bislang unbekannte Fahrzeugführer flüchtete unerkannt über die Melusinenstraße stadtauswärts ohne seinen gesetzlichen Pflichten als Unfallbeteiligter nachzukommen. Die beiden Fußgänger wurden verletzt und zur weiteren medizinischen Behandlung durch den Rettungsdienst in ein Münchner Krankenhaus gebracht. Der Sachschaden am Pkw und an den Verkehrszeichen wird auf mehrere Tausend Euro geschätzt. Die Münchner Verkehrspolizei hat die weiteren Ermittlungen übernommen. Zeugenaufruf: Personen, die sachdienliche Hinweise zum Unfallhergang machen können, werden gebeten, sich mit dem Unfallkommando, Tegernseer Landstraße 210, 81549 München, Tel.: 089/6216-3322, in Verbindung zu setzen.",16,1
